# protid, traj, prob(G0|protid traj), prob(G1|protid traj), prob(G2|protid traj), prob(G3|protid traj), prob(G4|protid traj), prob(G5|protid traj)
1jx7, 12, 0.0021711740895395387, 0.0, 0.0, 0.0, 0.0, -0.002171174089539485
1jx7, 13, 0.0015654700837926198, 0.0, 0.0, 0.0, 0.0, -0.0015654700837925972
1jx7, 14, 0.005444411016524308, 0.0, 0.0, 0.0, 0.0, -0.005444411016524264
1jx7, 15, 0.004700508975448525, 0.0, 0.0, 0.0, 0.0, -0.004700508975448492
1jx7, 16, 0.00010168824158743144, 0.0, 0.0, 0.0, 0.0, -0.00010168824158740541
1jx7, 17, -0.0012479705782186823, 0.0, 0.0, 0.0, 0.0, 0.0012479705782186823
1jx7, 18, 0.0038127599786048887, 0.0, 0.0, 0.0, 0.0, -0.0038127599786048627
1jx7, 19, 9.698208493278716e-05, 0.0, 0.0, 0.0, 0.0, -9.698208493269522e-05
1jx7, 2, -0.0018405849600585666, 0.0, 0.0, 0.0, 0.0, 0.0018405849600585666
1jx7, 20, 0.0008256814897488352, 0.0, 0.0, 0.0, 0.0, -0.0008256814897488196
1jx7, 21, -0.0003589049034640624, 0.0, 0.0, 0.0, 0.0, 0.00035890490346413007
1jx7, 22, -0.0009463728454016385, 0.0, 0.0, 0.0, 0.0, 0.0009463728454016662
1jx7, 23, 0.0020322304259062004, 0.0, 0.0, 0.0, 0.0, -0.0020322304259061674
1jx7, 24, -0.003787567137683249, 0.0, 0.0, 0.0, 0.0, 0.0037875671376832454
1jx7, 25, 0.006735466422593405, 0.0, 0.0, 0.0, 0.0, -0.0067354664225933725
1jx7, 26, -0.002744976566242634, 0.0, 0.0, 0.0, 0.0, 0.0027449765662427295
1jx7, 27, -0.003630617243527357, 0.0, 0.0, 0.0, 0.0, 0.003630617243527423
1jx7, 28, -0.004374850252154169, 0.0, 0.0, 0.0, 0.0, 0.004374850252154228
1jx7, 29, 0.0003939416464191405, 0.0, 0.0, 0.0, 0.0, -0.0003939416464191492
1jx7, 3, 0.007260987279954606, 0.0, 0.0, 0.0, 0.0, -0.007260987279954612
1jx7, 30, -0.0013955418826826684, 0.0, 0.0, 0.0, 0.0, 0.0013955418826827604
1jx7, 31, 0.0009826265583487443, 0.0, 0.0, 0.0, 0.0, -0.000982626558348687
1jx7, 32, 0.0031951664417536173, 0.0, 0.0, 0.0, 0.0, -0.0031951664417535497
1jx7, 33, 0.009182803910455247, 0.0, 0.0, 0.0, 0.0, -0.009182803910455228
1jx7, 34, -0.002441629979990161, 0.0, 0.0, 0.0, 0.0, 0.002441629979990201
1jx7, 35, 0.004987013537468115, 0.0, 0.0, 0.0, 0.0, -0.00498701353746811
1jx7, 36, -0.0009683086433054326, 0.0, 0.0, 0.0, 0.0, 0.0009683086433054378
1jx7, 37, -0.001988311346651858, 0.0, 0.0, 0.0, 0.0, 0.0019883113466518942
1jx7, 38, 0.0031811300388104643, 0.0, 0.0, 0.0, 0.0, -0.003181130038810376
1jx7, 39, -0.0003429063618857354, 0.0, 0.0, 0.0, 0.0, 0.0003429063618858308
1jx7, 4, -0.005427381540466847, 0.0, 0.0, 0.0, 0.0, 0.005427381540466847
1jx7, 40, 0.00010168824158743144, 0.0, 0.0, 0.0, 0.0, -0.00010168824158740541
1jx7, 41, -0.0039373349975005325, 0.0, 0.0, 0.0, 0.0, 0.003937334997500597
1jx7, 42, -0.0005039931036556859, 0.0, 0.0, 0.0, 0.0, 0.0005039931036557865
1jx7, 43, -0.004228340773080756, 0.0, 0.0, 0.0, 0.0, 0.004228340773080763
1jx7, 44, 0.0002419121432454662, 0.0, 0.0, 0.0, 0.0, -0.00024191214324542631
1jx7, 45, 0.0009851100070580338, 0.0, 0.0, 0.0, 0.0, -0.000985110007058032
1jx7, 46, 0.0029131288340761407, 0.0, 0.0, 0.0, 0.0, -0.0029131288340761285
1jx7, 47, 0.0033756866839844014, 0.0, 0.0, 0.0, 0.0, -0.003375686683984358
1jx7, 48, -0.00349166405666081, 0.0, 0.0, 0.0, 0.0, 0.0034916640566609036
1jx7, 49, -0.0005017306826169809, 0.0, 0.0, 0.0, 0.0, 0.000501730682617052
1jx7, 5, -0.005727141732313371, 0.0, 0.0, 0.0, 0.0, 0.005727141732313368
1jx7, 50, -0.0055832783927872685, 0.0, 0.0, 0.0, 0.0, 0.005583278392787272
1jx7, 6, 0.0011522604063530558, 0.0, 0.0, 0.0, 0.0, -0.0011522604063529673
1jx7, 7, -0.003473479075394371, 0.0, 0.0, 0.0, 0.0, 0.0034734790753944145
1jx7, 8, -0.0006648389500438969, 0.0, 0.0, 0.0, 0.0, 0.0006648389500439889
1jx7, 9, 0.0021924767713569753, 0.0, 0.0, 0.0, 0.0, -0.0021924767713569215
1k7j, 1, -0.014855756685224875, 0.0, -0.028773239893814695, 0.0, 0.0, 0.043628996579039625
1k7j, 10, 0.23251684548080165, 0.0, 0.3872403019944064, 0.0, 0.00020081246749142432, -0.6199579599426995
1k7j, 11, -0.008177110714092772, 0.0, -0.023251001013254974, 0.0, 0.0, 0.03142811172734783
1k7j, 12, 0.005468291267671371, 0.0, 0.03052461663853842, 0.0, 0.0, -0.03599290790620979
1k7j, 13, -0.15248452338987956, 0.0, -0.19534196534219023, 0.0, 0.0002928686484111876, 0.3475336200836586
1k7j, 14, -0.01294275445768589, 0.0, -0.02500115602520414, 0.0, 0.0, 0.03794391048289003
1k7j, 15, -0.008227858759105033, 0.0, 0.0033350031600992702, 0.0, 0.0, 0.004892855599005763
1k7j, 16, -0.013121205058435642, 0.0, -0.005369989815070864, 0.0, 0.0, 0.018491194873506478
1k7j, 17, -0.16123576846576043, 0.0, -0.09129929855395202, 0.0, 0.00159383716296985, 0.2509412298567426
1k7j, 18, -0.013158581537337621, 0.0, -0.026066579969787007, 0.0, 0.0, 0.03922516150712463
1k7j, 19, -0.16909152872790228, 0.0, -0.1950562748469264, 0.0, 0.0, 0.3641478035748287
1k7j, 2, 0.19352720491232867, 0.0, 0.4262548089683956, 0.0, 0.00017594606197524087, -0.6199579599426995
1k7j, 20, 0.328796382539019, 0.0, 0.290867707744487, 0.0, 0.0002938696591935887, -0.6199579599426995
1k7j, 21, -0.010958575316259045, 0.0, -0.009433162118311078, 0.0, 0.0, 0.020391737434570123
1k7j, 22, -0.010679099698499395, 0.0, -0.009705598637478607, 0.0, 0.0, 0.020384698335978002
1k7j, 23, -0.17072683918674214, 0.0, -0.1922376837930412, 0.0, 0.0, 0.36296452297978343
1k7j, 24, 0.3117566363997493, 0.0, 0.3079875740345741, 0.0, 0.00021374950837613075, -0.6199579599426995
1k7j, 25, -0.16333800682349833, 0.0, -0.1830733854782823, 0.0, 0.00014622020763269483, 0.346265172094148
1k7j, 26, -0.17088858076195795, 0.0, 0.09027410565401903, 0.0, 0.00011008366358432408, 0.08050439144435462
1k7j, 27, -0.006148894271267108, 0.0, -0.00649427088648874, 0.0, 0.0, 0.012643165157755876
1k7j, 28, -0.16599121215642196, 0.0, -0.19403896902154258, 0.0, 0.0007411799584939224, 0.3592890012194706
1k7j, 29, -0.013615136175406328, 0.0, -0.03241357598851724, 0.0, 0.0, 0.04602871216392357
1k7j, 3, -0.016518242938378558, 0.0, -0.021849240105530854, 0.0, 0.0, 0.03836748304390947
1k7j, 30, 0.3520386220093026, 0.0, 0.267668482149342, 0.0, 0.0002508557840549792, -0.6199579599426995
1k7j, 31, -0.17047665322857208, 0.0, -0.18324572795503333, 0.0, 0.002499632406998971, 0.3512227487766064
1k7j, 32, 0.04751233111553496, 0.0, 0.059338832710659734, 0.0, 0.0, -0.10685116382619464
1k7j, 33, -0.010232010865826868, 0.0, -0.0041913000944835965, 0.0, 0.0, 0.014423310960310465
1k7j, 34, 0.34097494027785136, 0.0, 0.2787364535006941, 0.0, 0.00024656616415410387, -0.6199579599426995
1k7j, 35, -0.16007499028876207, 0.0, -0.011541601475735602, 0.0, 0.0004912797838368951, 0.17112531198066083
1k7j, 36, -0.010366025656914524, 0.0, -0.020949037152281885, 0.0, 0.0, 0.03131506280919649
1k7j, 37, 0.017793791402317682, 0.0, 0.009758777145876946, 0.0, 0.0, -0.027552568548194656
1k7j, 38, -0.1723669245706699, 0.0, -0.13617617108128222, 0.0, 0.0018296973961998593, 0.3067133982557523
1k7j, 39, -0.016328374582009114, 0.0, -0.004485162930421227, 0.0, 0.0, 0.020813537512430424
1k7j, 4, -0.1690252913110518, 0.0, -0.17891472587905427, 0.0, 0.0, 0.34794001719010614
1k7j, 40, -0.17042135569173172, 0.0, -0.19295897654051664, 0.0, 0.0, 0.3633803322322484
1k7j, 41, -0.012856387143357767, 0.0, -0.012191023483223012, 0.0, 0.0, 0.02504741062658078
1k7j, 42, -0.17275569835845847, 0.0, -0.1470608529019246, 0.0, 0.0, 0.3198165512603831
1k7j, 43, -0.0041611056939954705, 0.0, -0.019295962642324638, 0.0, 0.0, 0.023457068336320108
1k7j, 44, -0.009509212760368202, 0.0, 0.002561937447931928, 0.0, 0.0, 0.0069472753124363296
1k7j, 45, 0.09844999715427327, 0.0, 0.11863344648107413, 0.0, 0.0, -0.21708344363534743
1k7j, 46, -0.16840517893933057, 0.0, -0.18600339028709184, 0.0, 0.0001473187978786093, 0.35426125042854384
1k7j, 47, -0.16964128390314737, 0.0, -0.14419817055960837, 0.0, 0.0, 0.31383945446275574
1k7j, 48, 0.13194527444636894, 0.0, 0.48786990387888496, 0.0, 0.00014278161744559829, -0.6199579599426995
1k7j, 49, -0.00936551711113437, 0.0, -0.009505738843051142, 0.0, 0.0, 0.018871255954185484
1k7j, 5, 0.005451303471847441, 0.0, -0.013053864944417903, 0.0, 0.0, 0.007602561472570435
1k7j, 50, -0.16489197038286846, 0.0, -0.03332048001449975, 0.0, 0.005521395407202911, 0.19269105499016537
1k7j, 6, -0.013659757425674213, 0.0, -0.0024919154150216394, 0.0, 0.0, 0.016151672840695852
1k7j, 7, 0.29779378039748916, 0.0, 0.3219592165117574, 0.0, 0.0002049630334528951, -0.6199579599426995
1k7j, 8, -0.16969467175979494, 0.0, -0.19284773905236238, 0.0, 0.0, 0.3625424108121573
1k7j, 9, 0.2887932877781796, 0.0, 0.33101988123966053, 0.0, 0.00014479092485941984, -0.6199579599426995
1ko5, 1, -0.01478652140868053, 0.0, 0.009070799477681052, 0.0, 0.0, 0.005715721930999451
1ko5, 10, -0.014025147643402347, 0.0, 0.012514785162792141, 0.0, 0.0, 0.0015103624806101223
1ko5, 11, 0.014736099217088516, 0.0, -0.00970625299608685, 0.0, 0.0, -0.005029846221001721
1ko5, 12, 0.012564849054474636, 0.0, -0.008168713600167105, 0.0, 0.0, -0.004396135454307504
1ko5, 13, -0.004061356538269667, 0.0, -0.006230508949878422, 0.0, 0.0, 0.010291865488148005
1ko5, 14, -0.013116083776742338, 0.0, 0.00758895629100087, 0.0, 0.0, 0.00552712748574144
1ko5, 15, 0.004869734593830333, 0.0, -0.0080663677974665, 0.0, 0.0, 0.0031966332036361955
1ko5, 16, 0.009813856922281539, 0.0, -0.017226458858941446, 0.0, 0.0, 0.007412601936659935
1ko5, 17, -0.0012747335395209003, 0.0, 0.0014273379972062905, 0.0, 0.0, -0.00015260445768539022
1ko5, 18, -0.009132620816749926, 0.0, 0.004853217800187354, 0.0, 0.0, 0.0042794030165626
1ko5, 19, 0.01406727435336852, 0.0, -0.001852033561595523, 0.0, 0.0, -0.012215240791772997
1ko5, 2, 0.010052568460119593, 0.0, -0.017482096904680555, 0.0, 0.0, 0.007429528444560962
1ko5, 20, 0.01001130891126445, 0.0, -0.011971385265105633, 0.0, 0.0, 0.0019600763538411836
1ko5, 21, -0.007315916459836647, 0.0, 0.00537372165952596, 0.0, 0.0, 0.0019421948003106315
1ko5, 22, -0.0008516612670963486, 0.0, 0.005349324895949442, 0.0, 0.0, -0.004497663628853066
1ko5, 23, 0.002445860952945411, 0.0, -0.003068607857059591, 0.0, 0.0, 0.0006227469041141798
1ko5, 24, 0.004869734593830333, 0.0, -0.0027451478104450755, 0.0, 0.0, -0.0021245867833852294
1ko5, 25, 0.005441389605047253, 0.0, -0.010507704122003608, 0.0, 0.0, 0.005066314516956272
1ko5, 26, -0.0005790094043757188, 0.0, -0.006760862887201291, 0.0, 0.0, 0.007339872291577038
1ko5, 27, -0.005268514487938636, 0.0, 0.008104107181037129, 0.0, 0.0, -0.0028355926930985487
1ko5, 28, 0.0006021065302274087, 0.0, -0.003681423434738429, 0.0, 0.0, 0.003079316904511048
1ko5, 29, -0.010698646019222768, 0.0, 0.004888972817227, 0.0, 0.0, 0.005809673201995796
1ko5, 3, -0.007851799478021615, 0.0, 0.0032116328702809505, 0.0, 0.0, 0.004640166607740637
1ko5, 30, 0.005306856581585029, 0.0, -0.0031597854854290286, 0.0, 0.0, -0.0021470710961560002
1ko5, 31, -0.004675549944004431, 0.0, 0.0035475145372669548, 0.0, 0.0, 0.0011280354067374765
1ko5, 32, -0.0020447831055347976, 0.0, -0.0005625866264445389, 0.0, 0.0, 0.0026073697319793643
1ko5, 33, -0.025662138279259783, 0.0, 0.01929283027234263, 0.0, 0.0, 0.0063693080069171515
1ko5, 34, -0.011844729005734744, 0.0, 0.007736230573811481, 0.0, 0.0, 0.004108498431923291
1ko5, 35, -0.0005391532820829825, 0.0, -0.002498641337590146, 0.0, 0.0, 0.003037794619673073
1ko5, 36, -0.0010702962879878264, 0.0, -0.0025972405968433254, 0.0, 0.0, 0.003667536884831124
1ko5, 37, -0.017709867069467533, 0.0, 0.014325416875647645, 0.0, 0.0, 0.0033844501938199156
1ko5, 38, -0.005096015702458767, 0.0, 0.008115952006875149, 0.0, 0.0, -0.003019936304416465
1ko5, 39, -0.01699122686024268, 0.0, 0.010384857158590416, 0.0, 0.0, 0.006606369701652237
1ko5, 4, -0.01362074651087386, 0.0, 0.012500174850279294, 0.0, 0.0, 0.0011205716605945382
1ko5, 40, -0.017053095757238457, 0.0, 0.0180033362241305, 0.0, 0.0, -0.0009502404668920439
1ko5, 41, -0.008762866646237932, 0.0, 0.0032628535239896117, 0.0, 0.0, 0.005500013122248265
1ko5, 42, -0.0011790547967095444, 0.0, -0.0001867445996927286, 0.0, 0.0, 0.0013657993964022175
1ko5, 43, 0.0009927360556797327, 0.0, -0.0075290709755927165, 0.0, 0.0, 0.006536334919912984
1ko5, 44, -0.017266630282348427, 0.0, 0.009730098856176844, 0.0, 0.0, 0.007536531426171583
1ko5, 45, -0.007322640491515653, 0.0, -0.004487198469225462, 0.0, 0.0, 0.01180983896074106
1ko5, 46, -0.007419153204549334, 0.0, 0.00472747344856006, 0.0, 0.0, 0.0026916797559892736
1ko5, 47, 0.006678121314117491, 0.0, -0.0023163629197279767, 0.0, 0.0, -0.004361758394389514
1ko5, 48, -0.008355605139102829, 0.0, 0.004934626604935016, 0.0, 0.0, 0.0034209785341678123
1ko5, 49, 0.015428839452075516, 0.0, -0.00848031494299456, 0.0, 0.0, -0.006948524509080983
1ko5, 5, -0.005726775166890019, 0.0, 0.0023437979769259654, 0.0, 0.0, 0.0033829771899640815
1ko5, 50, -0.014164930485233485, 0.0, 0.007807390382833818, 0.0, 0.0, 0.006357540102399639
1ko5, 6, 0.009800695150271044, 0.0, -0.006204556245156034, 0.0, 0.0, -0.003596138905115037
1ko5, 7, -0.020511953103710234, 0.0, 0.010817781170469637, 0.0, 0.0, 0.009694171933240625
1ko5, 8, -0.007664176010332091, 0.0, 0.003076403341694872, 0.0, 0.0, 0.004587772668637219
1ko5, 9, -0.007968828447300735, 0.0, 0.004981974467047512, 0.0, 0.0, 0.002986853980253168
1ksf, 1, -0.030172974692911247, 0.0, 0.03013652484029078, 0.0, 0.0, 3.6449852620417536e-05
1ksf, 10, -0.002571958348405179, 0.0, 0.0025127966490550713, 0.0, 0.0, 5.916169935009891e-05
1ksf, 11, 0.006228503066478819, 0.0, -0.006288183074587339, 0.0, 0.0, 5.968000810850693e-05
1ksf, 12, 0.40638711213231404, 0.0, -0.40634009417568623, 0.0, 0.0, -4.701795662781573e-05
1ksf, 13, -0.004621493929721887, 0.0, 0.004642143359822992, 0.0, 0.0, -2.0649430101078042e-05
1ksf, 14, -0.0014782373729766984, 0.0, 0.0014465027701464073, 0.0, 0.0, 3.173460283036666e-05
1ksf, 15, -0.011535190790885608, 0.0, 0.0115013353144362, 0.0, 0.0, 3.3855476449418405e-05
1ksf, 16, 0.39322289942621536, 0.0, -0.3931758814695875, 0.0, 0.0, -4.701795662781573e-05
1ksf, 17, -0.0030977291393633477, 0.0, 0.0030095169342558847, 0.0, 0.0, 8.821220510745771e-05
1ksf, 18, -0.03123619154612911, 0.0, 0.031225799277995903, 0.0, 0.0, 1.0392268133214211e-05
1ksf, 19, 0.3864393802716135, 0.0, -0.39955408254530334, 0.0, 0.013161720230317572, -4.701795662781573e-05
1ksf, 2, 0.004821593285123549, 0.0, -0.00482696838117691, 0.0, 0.0, 5.375096053398744e-06
1ksf, 20, 0.0018447853939037584, 0.0, -0.001904323285860099, 0.0, 0.0, 5.953789195632344e-05
1ksf, 21, 0.3646131769632448, 0.0, -0.3830711530431961, 0.0, 0.01850499403657915, -4.701795662781573e-05
1ksf, 22, 0.40879851797605893, 0.0, -0.40875150001943106, 0.0, 0.0, -4.701795662781573e-05
1ksf, 23, 0.06385723503510454, 0.0, -0.06383442077680179, 0.0, 0.0, -2.281425830271165e-05
1ksf, 24, 0.3705570560472924, 0.0, -0.3705100380906646, 0.0, 0.0, -4.701795662781573e-05
1ksf, 25, -0.0012369152679850837, 0.0, 0.0012312864057969497, 0.0, 0.0, 5.628862188157316e-06
1ksf, 26, 0.3924463480485162, 0.0, -0.3923993300918883, 0.0, 0.0, -4.701795662781573e-05
1ksf, 27, 0.006363244827888859, 0.0, -0.006395000109366278, 0.0, 0.0, 3.175528147742532e-05
1ksf, 28, 0.3719956001303848, 0.0, -0.371948582173757, 0.0, 0.0, -4.701795662781573e-05
1ksf, 29, 0.0006530934909455555, 0.0, -0.0007111920822902573, 0.0, 0.0, 5.8098591344748856e-05
1ksf, 3, 0.40013077905696337, 0.0, -0.4141953072555673, 0.0, 0.014111546155231748, -4.701795662781573e-05
1ksf, 30, 0.012624445893517189, 0.0, -0.012603141487930736, 0.0, 0.0, -2.130440558641691e-05
1ksf, 31, 0.4083386707034997, 0.0, -0.4082916527468719, 0.0, 0.0, -4.701795662781573e-05
1ksf, 32, 0.3997438322235779, 0.0, -0.4085866686458671, 0.0, 0.008889854378917057, -4.701795662781573e-05
1ksf, 33, -0.04713369094307818, 0.0, 0.047000755687541085, 0.0, 0.0, 0.0001329352555370214
1ksf, 34, 0.01521886659101468, 0.0, -0.015197619173506538, 0.0, 0.0, -2.1247417508137344e-05
1ksf, 35, 0.3558812698528987, 0.0, -0.35583425189627094, 0.0, 0.0, -4.701795662781573e-05
1ksf, 36, 0.020492651724443256, 0.0, -0.02044563376781544, 0.0, 0.0, -4.701795662781573e-05
1ksf, 37, 0.04629101908160482, 0.0, -0.0582565812285501, 0.0, 0.012012580103573034, -4.701795662781573e-05
1ksf, 38, 0.37045193206717386, 0.0, -0.3704049141105461, 0.0, 0.0, -4.701795662781573e-05
1ksf, 39, 0.3930013645015279, 0.0, -0.3929543465449001, 0.0, 0.0, -4.701795662781573e-05
1ksf, 4, 0.35521200104529727, 0.0, -0.3551649830886695, 0.0, 0.0, -4.701795662781573e-05
1ksf, 40, -0.00841736084304312, 0.0, 0.00843766725761358, 0.0, 0.0, -2.0306414570492757e-05
1ksf, 41, 0.4008897482570981, 0.0, -0.4096281959395265, 0.0, 0.008785465639056146, -4.701795662781573e-05
1ksf, 42, 0.3935270630039134, 0.0, -0.39348004504728556, 0.0, 0.0, -4.701795662781573e-05
1ksf, 43, -0.03349394629093516, 0.0, 0.03354096424756303, 0.0, 0.0, -4.701795662781573e-05
1ksf, 44, -0.022902084539350942, 0.0, 0.02289250940033638, 0.0, 0.0, 9.575139014515911e-06
1ksf, 45, 0.39230925463234345, 0.0, -0.3922622366757157, 0.0, 0.0, -4.701795662781573e-05
1ksf, 46, 0.36513849339328275, 0.0, -0.36509147543665493, 0.0, 0.0, -4.701795662781573e-05
1ksf, 47, -0.0038001365817796895, 0.0, 0.0038211872571818906, 0.0, 0.0, -2.1050675402160052e-05
1ksf, 48, 0.02761169476202341, 0.0, -0.027639467391753825, 0.0, 0.0, 2.7772629730381316e-05
1ksf, 49, 0.0204683132740906, 0.0, -0.02042129531746284, 0.0, 0.0, -4.701795662781573e-05
1ksf, 5, -0.011746808531706954, 0.0, 0.011793826488334824, 0.0, 0.0, -4.701795662781573e-05
1ksf, 50, 0.35671321848450244, 0.0, -0.35666620052787457, 0.0, 0.0, -4.701795662781573e-05
1ksf, 6, 0.3554896345454941, 0.0, -0.3554426165888662, 0.0, 0.0, -4.701795662781573e-05
1ksf, 7, 0.2599566432831324, 0.0, -0.26519071536030536, 0.0, 0.005281090033800778, -4.701795662781573e-05
1ksf, 8, -0.0006712613087080932, 0.0, 0.0006654488772966927, 0.0, 0.0, 5.812431411384418e-06
1ksf, 9, -0.010448263303229233, 0.0, 0.01044150336257288, 0.0, 0.0, 6.759940656400463e-06
1l6w, 1, -0.0054652038046331675, 0.0, 0.0, 0.0, 0.0, 0.005465203804633223
1l6w, 10, 0.009638821866994107, 0.0, 0.0, 0.0, 0.0, -0.009638821866994052
1l6w, 11, -0.005711594329568637, 0.0, 0.0, 0.0, 0.0, 0.005711594329568692
1l6w, 12, -0.0013631162968800736, 0.0, 0.0, 0.0, 0.0, 0.0013631162968801291
1l6w, 13, 0.003380373406761117, 0.0, 0.0, 0.0, 0.0, -0.003380373406761117
1l6w, 14, -0.0012797497011738934, 0.0, 0.0, 0.0, 0.0, 0.001279749701173949
1l6w, 15, 0.004484836919494195, 0.0, 0.0, 0.0, 0.0, -0.004484836919494084
1l6w, 16, -0.005958058756881102, 0.0, 0.0, 0.0, 0.0, 0.005958058756881157
1l6w, 17, 0.005558577082867333, 0.0, 0.0, 0.0, 0.0, -0.005558577082867333
1l6w, 18, 0.0030257538345205837, 0.0, 0.0, 0.0, 0.0, -0.003025753834520528
1l6w, 19, 0.010221076874544544, 0.0, 0.0, 0.0, 0.0, -0.010221076874544544
1l6w, 2, 0.006307752989370197, 0.0, 0.0, 0.0, 0.0, -0.006307752989370141
1l6w, 20, -0.0011715179388267494, 0.0, 0.0, 0.0, 0.0, 0.0011715179388268604
1l6w, 21, 0.003870281330497105, 0.0, 0.0, 0.0, 0.0, -0.0038702813304970496
1l6w, 22, -0.015867853843114066, 0.0, 0.0, 0.0, 0.0, 0.015867853843114177
1l6w, 23, -0.003912224109145768, 0.0, 0.0, 0.0, 0.0, 0.003912224109145823
1l6w, 24, -0.35329802896508666, 0.0, 0.0, 0.0, 0.0, 0.35329802896508666
1l6w, 25, -0.0004220051221575649, 0.0, 0.0, 0.0, 0.0, 0.0004220051221576204
1l6w, 26, 0.010894547922922881, 0.0, 0.0, 0.0, 0.0, -0.01089454792292277
1l6w, 27, -0.00046343118666863914, 0.0, 0.0, 0.0, 0.0, 0.00046343118666869465
1l6w, 28, -0.008410649660202885, 0.0, 0.0, 0.0, 0.0, 0.008410649660202996
1l6w, 29, 0.0056448104097985285, 0.0, 0.0, 0.0, 0.0, -0.005644810409798473
1l6w, 3, -0.006085474855446915, 0.0, 0.0, 0.0, 0.0, 0.006085474855446971
1l6w, 30, 0.005313986249672831, 0.0, 0.0, 0.0, 0.0, -0.00531398624967272
1l6w, 31, 0.0005317976946171976, 0.0, 0.0, 0.0, 0.0, -0.0005317976946171976
1l6w, 32, 0.0016358340704913377, 0.0, 0.0, 0.0, 0.0, -0.0016358340704912822
1l6w, 33, 0.004334889401125641, 0.0, 0.0, 0.0, 0.0, -0.004334889401125586
1l6w, 34, 0.0029305982943173547, 0.0, 0.0, 0.0, 0.0, -0.0029305982943172992
1l6w, 35, -0.008313779516777087, 0.0, 0.0, 0.0, 0.0, 0.008313779516777142
1l6w, 36, 0.004334889401125641, 0.0, 0.0, 0.0, 0.0, -0.004334889401125586
1l6w, 37, 0.011626250468230404, 0.0, 0.0, 0.0, 0.0, -0.011626250468230293
1l6w, 38, 0.006757258533271915, 0.0, 0.0, 0.0, 0.0, -0.006757258533271804
1l6w, 39, 0.006434154658285618, 0.0, 0.0, 0.0, 0.0, -0.006434154658285562
1l6w, 4, 0.004704954926953775, 0.0, 0.0, 0.0, 0.0, -0.004704954926953664
1l6w, 40, 0.004744855407548654, 0.0, 0.0, 0.0, 0.0, -0.004744855407548543
1l6w, 41, 0.00043625392354279535, 0.0, 0.0, 0.0, 0.0, -0.00043625392354273984
1l6w, 42, 0.00034068149506849554, 0.0, 0.0, 0.0, 0.0, -0.00034068149506849554
1l6w, 43, -0.0009006543961690983, 0.0, 0.0, 0.0, 0.0, 0.0009006543961691538
1l6w, 44, -0.004661961700988648, 0.0, 0.0, 0.0, 0.0, 0.004661961700988648
1l6w, 45, -0.0010090485589206999, 0.0, 0.0, 0.0, 0.0, 0.0010090485589206999
1l6w, 46, 0.014457393036481136, 0.0, 0.0, 0.0, 0.0, -0.014457393036481081
1l6w, 47, -0.003784920350854426, 0.0, 0.0, 0.0, 0.0, 0.003784920350854537
1l6w, 48, -0.0036351076167720486, 0.0, 0.0, 0.0, 0.0, 0.003635107616772104
1l6w, 49, -0.008154499624699718, 0.0, 0.0, 0.0, 0.0, 0.00815449962469983
1l6w, 5, 0.003939961639039702, 0.0, 0.0, 0.0, 0.0, -0.003939961639039646
1l6w, 50, -0.009768807398519708, 0.0, 0.0, 0.0, 0.0, 0.009768807398519708
1l6w, 6, -0.005604627118325045, 0.0, 0.0, 0.0, 0.0, 0.005604627118325101
1l6w, 7, 0.0014040398240018903, 0.0, 0.0, 0.0, 0.0, -0.0014040398240018348
1l6w, 8, -0.00043483016915540906, 0.0, 0.0, 0.0, 0.0, 0.0004348301691554646
1l6w, 9, -0.003954709614200247, 0.0, 0.0, 0.0, 0.0, 0.003954709614200302
1m3u, 1, -0.0031779212244231747, 0.0, -0.0020465045449671176, 0.0, 0.0, 0.005224425769390306
1m3u, 10, -0.0060855968280151, 0.0, 0.0031549586717051076, 0.0, 0.0, 0.002930638156310006
1m3u, 11, 0.0068307323414874, 0.0, -0.0006556323127859809, 0.0, 0.0, -0.0061751000287013635
1m3u, 12, -0.004090760829146167, 0.0, -0.0038482663940102857, 0.0, 0.0, 0.007939027223156536
1m3u, 13, 0.012194216680481762, 0.0, -0.00022230742004386572, 0.0, 0.0, -0.011971909260437896
1m3u, 14, 0.010080743193646075, 0.0, -0.0032569481225141333, 0.0, 0.0, -0.006823795071131955
1m3u, 15, -0.013085019287663008, 0.0, 0.004832322877425452, 0.0, 0.0, 0.008252696410237625
1m3u, 16, -0.024962375795771458, 0.0, 0.007723356113503527, 0.0, 0.0, 0.01723901968226793
1m3u, 17, -0.013738615797128095, 0.0, -0.0003121937378978007, 0.0, 0.0, 0.01405080953502591
1m3u, 18, -0.018380471898543804, 0.0, 0.00435619754112157, 0.0, 0.0, 0.014024274357422262
1m3u, 19, -0.0147173521996955, 0.0, -0.001351122033223795, 0.0, 0.0, 0.01606847423291935
1m3u, 2, -0.005999817809635072, 0.0, 0.00243574626533187, 0.0, 0.0, 0.003564071544303271
1m3u, 20, -0.014978151804755008, 0.0, 0.008097947251148804, 0.0, 0.0, 0.006880204553606273
1m3u, 21, 0.002797268609683823, 0.0, -6.389824247288178e-05, 0.0, 0.0, -0.0027333703672108856
1m3u, 22, -0.012274918978892352, 0.0, 0.004348764253152421, 0.0, 0.0, 0.007926154725739987
1m3u, 23, -0.0033158501768612847, 0.0, -0.004450543919814989, 0.0, 0.0, 0.007766394096676343
1m3u, 24, -0.017557993169152186, 0.0, 0.011169363275262648, 0.0, 0.0, 0.0063886298938895525
